Author,Institution,Venue,Year,AjustedCount
Vishwani D. Agrawal,Auburn University,HPDC,1993,0.3333333333333333
Vishwani D. Agrawal,Auburn University,ICCAD,1996,0.3333333333333333
Sandeep K. S. Gupta,Arizona State University,MOBICOM,2001,0.3333333333333333
Sarma Vrudhula,Arizona State University,DAC,2012,0.3333333333333333
Sarma Vrudhula,Arizona State University,HPCA,2016,0.3333333333333333
Sarma Vrudhula,Arizona State University,ICCAD,1998,0.5
Sarma Vrudhula,Arizona State University,ICCAD,2004,0.8333333333333333
Sarma Vrudhula,Arizona State University,ICCAD,2005,0.5
Sarma Vrudhula,Arizona State University,ICCAD,2019,0.3333333333333333
Sarma Vrudhula,Arizona State University,ICCAD,2012,0.3333333333333333
Alvin Lim,Auburn University,UbiComp,2014,0.3333333333333333
Subbarao Kambhampati,Arizona State University,IJCAI,1999,0.3333333333333333
Subbarao Kambhampati,Arizona State University,ICRA,2017,0.3333333333333333
Subbarao Kambhampati,Arizona State University,VLDB,2007,0.16666666666666666
Subbarao Kambhampati,Arizona State University,IJCAI,2007,0.75
Subbarao Kambhampati,Arizona State University,IJCAI,2017,0.5
Subbarao Kambhampati,Arizona State University,VLDB,2009,0.125
Subbarao Kambhampati,Arizona State University,ICDE,2004,0.5
Subbarao Kambhampati,Arizona State University,ICRA,1986,0.5
Subbarao Kambhampati,Arizona State University,SIGMOD,2004,0.5
Subbarao Kambhampati,Arizona State University,IROS,2015,0.39285714285714285
Subbarao Kambhampati,Arizona State University,IJCAI,1993,1.0
Subbarao Kambhampati,Arizona State University,SIGMOD,2005,0.5
Subbarao Kambhampati,Arizona State University,NeurIPS,2012,0.3333333333333333
Subbarao Kambhampati,Arizona State University,IJCAI,1995,1.0
Subbarao Kambhampati,Arizona State University,IJCAI,2005,0.3333333333333333
Subbarao Kambhampati,Arizona State University,IROS,2018,0.25
Subbarao Kambhampati,Arizona State University,IJCAI,2018,1.0
Subbarao Kambhampati,Arizona State University,NeurIPS,2013,0.6666666666666666
Subbarao Kambhampati,Arizona State University,IJCAI,2019,1.1666666666666665
Subbarao Kambhampati,Arizona State University,ICRA,2014,0.3333333333333333
Munawar Hafiz,Auburn University,ICSE,2016,0.41666666666666663
Munawar Hafiz,Auburn University,ICSE,2013,0.5
Munawar Hafiz,Auburn University,FSE,2014,0.5333333333333333
Munawar Hafiz,Auburn University,ICSE,2009,0.5
Anh Nguyen,Auburn University,CVPR,2019,0.6428571428571428
Anh Nguyen,Auburn University,CVPR,2020,0.6666666666666666
Anh Nguyen,Auburn University,CVPR,2015,0.6666666666666666
Anh Nguyen,Auburn University,CVPR,2017,0.4
Anh Nguyen,Auburn University,NeurIPS,2016,0.2
Anh Nguyen,Auburn University,CVPR,2018,0.3333333333333333
Anh Nguyen,Auburn University,IROS,2017,0.25
Anh Nguyen,Auburn University,IROS,2016,0.25
Sethuraman Panchanathan,Arizona State University,CVPR,2017,0.5
Sethuraman Panchanathan,Arizona State University,CVPR,2007,0.3333333333333333
Sethuraman Panchanathan,Arizona State University,ICCV,2009,0.3333333333333333
Sethuraman Panchanathan,Arizona State University,NeurIPS,2011,0.25
Sethuraman Panchanathan,Arizona State University,ICML,2013,0.2
Sethuraman Panchanathan,Arizona State University,ICML,2010,0.5833333333333333
Sethuraman Panchanathan,Arizona State University,KDD,2015,0.2
Sethuraman Panchanathan,Arizona State University,CVPR,2011,0.3333333333333333
Sethuraman Panchanathan,Arizona State University,ECCV,2016,0.6666666666666666
Sethuraman Panchanathan,Arizona State University,ICML,2011,0.25
Sethuraman Panchanathan,Arizona State University,ICCV,2007,1.0
Sethuraman Panchanathan,Arizona State University,CVPR,2010,0.3333333333333333
Sethuraman Panchanathan,Arizona State University,CVPR,2008,0.3333333333333333
Sethuraman Panchanathan,Arizona State University,CVPR,2019,0.3333333333333333
Huiji Gao,Arizona State University,WWW,2013,0.25
Huiji Gao,Arizona State University,IJCAI,2013,0.25
Huiji Gao,Arizona State University,KDD,2012,0.25
Stephen S. Yau,Arizona State University,UbiComp,2004,0.6666666666666666
Stephen S. Yau,Arizona State University,UbiComp,2009,0.5
Saâd Biaz,Auburn University,UbiComp,2006,0.25
Anthony Skjellum,Auburn University,HPDC,1993,1.0
Bo Liu,Auburn University,NeurIPS,2010,0.5
Bo Liu,Auburn University,IJCAI,2018,0.25
Bo Liu,Auburn University,NeurIPS,2018,0.14285714285714285
Lina J. Karam,Arizona State University,CVPR,2020,0.6666666666666666
Lina J. Karam,Arizona State University,CVPR,2018,1.0
Lina J. Karam,Arizona State University,ICCV,2017,1.0
Chitta Baral,Arizona State University,IJCAI,1995,1.0
Chitta Baral,Arizona State University,ISMB,2005,0.25
Chitta Baral,Arizona State University,ICDE,1998,0.6666666666666666
Chitta Baral,Arizona State University,IJCAI,2007,1.0
Chitta Baral,Arizona State University,ACL,2019,0.75
Chitta Baral,Arizona State University,IJCAI,2005,0.3333333333333333
Chitta Baral,Arizona State University,ACL,2016,0.5
Chitta Baral,Arizona State University,IJCAI,2019,0.6666666666666666
Chitta Baral,Arizona State University,EMNLP,2015,0.5
Andréa W. Richa,Arizona State University,SODA,2007,0.3333333333333333
Andréa W. Richa,Arizona State University,SODA,1998,0.5
Kai Shu,Arizona State University,IJCAI,2016,0.25
Kai Shu,Arizona State University,KDD,2019,0.2
Nima Tajbakhsh,Arizona State University,ICCV,2019,0.14285714285714285
Nima Tajbakhsh,Arizona State University,ICML,2011,0.25
Nima Tajbakhsh,Arizona State University,CVPR,2016,0.4
Jianming Liang,Arizona State University,ICCV,2019,0.14285714285714285
Hanghang Tong,Arizona State University,WWW,2013,0.2
Hanghang Tong,Arizona State University,KDD,2014,0.5
Hanghang Tong,Arizona State University,KDD,2015,1.7833333333333332
Hanghang Tong,Arizona State University,KDD,2006,0.5
Hanghang Tong,Arizona State University,KDD,2012,0.3611111111111111
Hanghang Tong,Arizona State University,KDD,2007,0.5833333333333333
Hanghang Tong,Arizona State University,KDD,2011,0.5428571428571429
Hanghang Tong,Arizona State University,WWW,2017,0.3666666666666667
Hanghang Tong,Arizona State University,NeurIPS,2012,0.25
Hanghang Tong,Arizona State University,KDD,2017,0.7595238095238095
Hanghang Tong,Arizona State University,KDD,2016,0.8999999999999999
Hanghang Tong,Arizona State University,CHI,2015,0.25
Hanghang Tong,Arizona State University,KDD,2009,0.3333333333333333
Hanghang Tong,Arizona State University,KDD,2010,0.325
Hanghang Tong,Arizona State University,KDD,2008,0.45
Hanghang Tong,Arizona State University,VIS,2017,0.16666666666666666
Hanghang Tong,Arizona State University,CHI,2017,0.2
Hanghang Tong,Arizona State University,NeurIPS,2019,1.0
Hanghang Tong,Arizona State University,ICDE,2016,0.14285714285714285
Hanghang Tong,Arizona State University,WWW,2019,0.25
Hanghang Tong,Arizona State University,KDD,2018,0.9166666666666666
Hanghang Tong,Arizona State University,KDD,2019,0.25
Kanika Grover,Auburn University,UbiComp,2015,0.3333333333333333
Aviral Shrivastava,Arizona State University,DAC,2004,0.3333333333333333
Aviral Shrivastava,Arizona State University,DAC,2012,0.3333333333333333
Aviral Shrivastava,Arizona State University,DAC,2008,0.16666666666666666
Aviral Shrivastava,Arizona State University,RTSS,2018,0.3333333333333333
Aviral Shrivastava,Arizona State University,ICCAD,2017,0.3333333333333333
Georgios Fainekos,Arizona State University,ICRA,2018,0.6666666666666666
Georgios Fainekos,Arizona State University,IROS,2012,0.5
Georgios Fainekos,Arizona State University,IROS,2015,0.3333333333333333
Georgios Fainekos,Arizona State University,EMSOFT,2015,0.2
Georgios Fainekos,Arizona State University,ICRA,2013,0.5
K. Selçuk Candan,Arizona State University,SIGMOD,2001,0.2
K. Selçuk Candan,Arizona State University,WWW,2001,0.25
K. Selçuk Candan,Arizona State University,VLDB,1997,0.25
K. Selçuk Candan,Arizona State University,VLDB,2004,0.5
K. Selçuk Candan,Arizona State University,KDD,2014,0.5
K. Selçuk Candan,Arizona State University,ICDE,1998,0.5
K. Selçuk Candan,Arizona State University,ICDE,2009,0.25
K. Selçuk Candan,Arizona State University,SIGMOD,2005,0.2
K. Selçuk Candan,Arizona State University,VLDB,2002,0.34285714285714286
K. Selçuk Candan,Arizona State University,SIGMOD,2009,0.5
K. Selçuk Candan,Arizona State University,VLDB,2000,0.3333333333333333
K. Selçuk Candan,Arizona State University,WWW,2005,0.3333333333333333
K. Selçuk Candan,Arizona State University,VLDB,2012,0.25
K. Selçuk Candan,Arizona State University,WWW,2009,0.3333333333333333
K. Selçuk Candan,Arizona State University,SIGMOD,2007,0.3333333333333333
K. Selçuk Candan,Arizona State University,VLDB,2015,0.3333333333333333
K. Selçuk Candan,Arizona State University,ICDE,2014,0.3333333333333333
K. Selçuk Candan,Arizona State University,SIGMOD,2008,0.2
K. Selçuk Candan,Arizona State University,WWW,2003,0.2
K. Selçuk Candan,Arizona State University,KDD,2000,0.5
K. Selçuk Candan,Arizona State University,VLDB,2007,0.3333333333333333
K. Selçuk Candan,Arizona State University,KDD,2016,0.5
K. Selçuk Candan,Arizona State University,VLDB,2008,0.5
K. Selçuk Candan,Arizona State University,VLDB,2001,0.25
K. Selçuk Candan,Arizona State University,WWW,2017,0.3333333333333333
K. Selçuk Candan,Arizona State University,ICDE,2016,0.25
K. Selçuk Candan,Arizona State University,ICDE,2020,0.3333333333333333
K. Selçuk Candan,Arizona State University,SIGIR,2017,0.25
Ji Zhang,Auburn University,SIGMOD,2019,0.08333333333333333
Ji Zhang,Auburn University,VLDB,2019,0.25
Pavan Turaga,Arizona State University,CVPR,2008,0.3333333333333333
Pavan Turaga,Arizona State University,ECCV,2010,0.5833333333333333
Pavan Turaga,Arizona State University,ECCV,2012,0.25
Pavan Turaga,Arizona State University,CVPR,2010,0.47619047619047616
Pavan Turaga,Arizona State University,CVPR,2015,0.45
Pavan Turaga,Arizona State University,CVPR,2013,0.16666666666666666
Pavan Turaga,Arizona State University,ECCV,2018,0.3333333333333333
Pavan Turaga,Arizona State University,CVPR,2019,0.3333333333333333
Pavan Turaga,Arizona State University,ICML,2019,0.4
Pavan Turaga,Arizona State University,CVPR,2018,0.3333333333333333
Pavan Turaga,Arizona State University,CVPR,2017,0.6666666666666666
Pavan Turaga,Arizona State University,NeurIPS,2011,0.3333333333333333
Pavan Turaga,Arizona State University,ICCV,2017,0.5
Pavan Turaga,Arizona State University,CVPR,2007,0.3333333333333333
Pavan Turaga,Arizona State University,CVPR,2009,0.5
Daoming Lyu,Auburn University,NeurIPS,2018,0.14285714285714285
Charles J. Colbourn,Arizona State University,ICSE,2003,0.25
Jeffrey Overbey,Auburn University,ICSE,2016,0.25
Yanchao Zhang,Arizona State University,CCS,2016,0.4
Yanchao Zhang,Arizona State University,S&P,2018,0.2
Yanchao Zhang,Arizona State University,CCS,2015,0.25
Yanchao Zhang,Arizona State University,SenSys,2019,0.16666666666666666
Yalin Wang,Arizona State University,CVPR,2009,0.25
Yalin Wang,Arizona State University,CVPR,2013,0.29166666666666663
Yalin Wang,Arizona State University,CVPR,2006,0.25
Yalin Wang,Arizona State University,KDD,2013,0.16666666666666666
Yalin Wang,Arizona State University,ICCV,2005,0.3333333333333333
Yalin Wang,Arizona State University,WWW,2002,0.5
Yalin Wang,Arizona State University,KDD,2012,0.2
Yalin Wang,Arizona State University,ICCV,2017,0.3611111111111111
Yalin Wang,Arizona State University,ICCV,2009,0.39285714285714285
Yalin Wang,Arizona State University,IJCAI,2019,0.14285714285714285
Yalin Wang,Arizona State University,IJCAI,2018,0.5
Yalin Wang,Arizona State University,CVPR,2016,0.3333333333333333
Karam S. Chatha,Arizona State University,ICCAD,2010,0.5
Karam S. Chatha,Arizona State University,DAC,2007,0.3333333333333333
Karam S. Chatha,Arizona State University,ICCAD,2007,0.5
Karam S. Chatha,Arizona State University,ICCAD,2005,0.3333333333333333
Ross Maciejewski,Arizona State University,VIS,2012,0.45
Ross Maciejewski,Arizona State University,VIS,2010,0.1111111111111111
Ross Maciejewski,Arizona State University,VIS,2009,0.5
Ross Maciejewski,Arizona State University,VIS,2011,0.14285714285714285
Ross Maciejewski,Arizona State University,WWW,2019,0.25
Ross Maciejewski,Arizona State University,VIS,2013,0.5
Ross Maciejewski,Arizona State University,VIS,2018,0.5833333333333333
Ross Maciejewski,Arizona State University,VIS,2016,0.1111111111111111
Ross Maciejewski,Arizona State University,CHI,2017,0.16666666666666666
Ross Maciejewski,Arizona State University,VIS,2017,0.5
Ross Maciejewski,Arizona State University,VIS,2020,0.41666666666666663
Ross Maciejewski,Arizona State University,VIS,2019,0.14285714285714285
Ross Maciejewski,Arizona State University,WWW,2020,0.2
Lawrence T. Clark,Arizona State University,ICCAD,2017,0.3333333333333333
Gerald Farin,Arizona State University,VIS,2006,0.16666666666666666
Gerald Farin,Arizona State University,VIS,1997,0.3333333333333333
Gerald Farin,Arizona State University,VIS,2003,0.16666666666666666
Gerald Farin,Arizona State University,VIS,2004,0.5
Yang Zhou,Auburn University,VLDB,2015,0.25
Yang Zhou,Auburn University,HPDC,2015,0.2
Yang Zhou,Auburn University,VLDB,2009,0.3333333333333333
Yang Zhou,Auburn University,ISSTA,2009,0.2
Yang Zhou,Auburn University,KDD,2013,0.5
Yang Zhou,Auburn University,KDD,2014,0.5
Yang Zhou,Auburn University,KDD,2012,0.25
Jae Y. Shin,Arizona State University,CVPR,2017,0.16666666666666666
Teresa Wu,Arizona State University,NeurIPS,2009,0.1111111111111111
Teresa Wu,Arizona State University,KDD,2011,0.14285714285714285
Teresa Wu,Arizona State University,NeurIPS,2011,0.14285714285714285
Teresa Wu,Arizona State University,KDD,2009,0.125
Sule Ozev,Arizona State University,ICCAD,2005,0.5
Sule Ozev,Arizona State University,MICRO,2005,0.3333333333333333
Sule Ozev,Arizona State University,ICCAD,2004,0.3333333333333333
Kuai Xu,Arizona State University,SIGCOMM,2005,0.3333333333333333
Ziyang Liu,Arizona State University,VLDB,2010,0.3333333333333333
Ziyang Liu,Arizona State University,SIGMOD,2007,0.5
Ziyang Liu,Arizona State University,VLDB,2008,0.5
Ziyang Liu,Arizona State University,SIGMOD,2008,0.3333333333333333
Ziyang Liu,Arizona State University,VLDB,2009,0.3333333333333333
Ziyang Liu,Arizona State University,VLDB,2011,0.6666666666666666
Paulo Shakarian,Arizona State University,KDD,2013,0.5
Paulo Shakarian,Arizona State University,WWW,2019,0.7333333333333334
Paulo Shakarian,Arizona State University,KDD,2014,0.25
Paulo Shakarian,Arizona State University,UbiComp,2018,0.2
Umit Y. Ogras,Arizona State University,MICRO,2007,0.14285714285714285
Umit Y. Ogras,Arizona State University,DAC,2006,0.3333333333333333
Umit Y. Ogras,Arizona State University,ICCAD,2015,0.25
Umit Y. Ogras,Arizona State University,ICCAD,2005,0.5
Joohyung Lee,Arizona State University,IJCAI,2011,0.3333333333333333
Joohyung Lee,Arizona State University,IJCAI,2007,0.3333333333333333
Joohyung Lee,Arizona State University,IJCAI,2009,0.5833333333333333
George C. Runger,Arizona State University,KDD,2007,0.5
George C. Runger,Arizona State University,KDD,2016,0.5
George C. Runger,Arizona State University,ICRA,2011,0.3333333333333333
Kurt VanLehn,Arizona State University,NAACL,2003,0.39285714285714285
Jingrui He,Arizona State University,KDD,2018,1.25
Jingrui He,Arizona State University,KDD,2011,0.4
Jingrui He,Arizona State University,KDD,2017,1.0095238095238095
Jingrui He,Arizona State University,IJCAI,2016,0.5
Jingrui He,Arizona State University,VIS,2018,0.16666666666666666
Jingrui He,Arizona State University,KDD,2014,0.5
Jingrui He,Arizona State University,KDD,2019,0.9166666666666666
Jingrui He,Arizona State University,ICML,2011,0.5
Jingrui He,Arizona State University,NeurIPS,2007,0.5
Jingrui He,Arizona State University,IJCAI,2013,0.2
Jingrui He,Arizona State University,NeurIPS,2012,0.25
Jingrui He,Arizona State University,KDD,2013,0.3333333333333333
Jingrui He,Arizona State University,ICML,2013,0.25
Jingrui He,Arizona State University,IJCAI,2019,0.2
Jingrui He,Arizona State University,WWW,2020,0.4
Jingrui He,Arizona State University,IJCAI,2018,0.2
Carole-Jean Wu,Arizona State University,MICRO,2011,0.3666666666666667
Carole-Jean Wu,Arizona State University,ISCA,2017,0.1111111111111111
Carole-Jean Wu,Arizona State University,ISCA,2015,0.3333333333333333
Carole-Jean Wu,Arizona State University,HPCA,2019,0.28846153846153844
Carole-Jean Wu,Arizona State University,HPCA,2018,0.25
Carole-Jean Wu,Arizona State University,MICRO,2020,0.08333333333333333
Carole-Jean Wu,Arizona State University,HPCA,2016,0.3333333333333333
Kai Zhu,Arizona State University,KDD,2016,0.3333333333333333
Kai Zhu,Arizona State University,SIGMETRICS,2013,0.2
Violet R. Syrotiuk,Arizona State University,MOBICOM,1998,0.25
Kuldeep Kulkarni,Arizona State University,CVPR,2015,0.2
Kuldeep Kulkarni,Arizona State University,CVPR,2017,0.3333333333333333
Kuldeep Kulkarni,Arizona State University,ECCV,2016,0.16666666666666666
Adam Doupé,Arizona State University,CCS,2018,0.4
Adam Doupé,Arizona State University,USENIX,2019,0.45
Adam Doupé,Arizona State University,CCS,2019,0.14285714285714285
Adam Doupé,Arizona State University,MobiSys,2020,0.14285714285714285
Adam Doupé,Arizona State University,S&P,2016,0.5
Adam Doupé,Arizona State University,CCS,2016,0.25
Adam Doupé,Arizona State University,CCS,2013,0.16666666666666666
Adam Doupé,Arizona State University,CCS,2011,0.25
Xufei Wang,Arizona State University,KDD,2010,0.25
Hasan Davulcu,Arizona State University,PODS,1998,0.25
Hasan Davulcu,Arizona State University,SIGMOD,1999,0.25
Hasan Davulcu,Arizona State University,WWW,2004,0.3333333333333333
Hasan Davulcu,Arizona State University,ISMB,2005,0.25
Hasan Davulcu,Arizona State University,KDD,2017,0.14285714285714285
Hasan Davulcu,Arizona State University,ICML,2014,0.2
Hasan Davulcu,Arizona State University,PODS,2000,0.5
Suhas Lohit,Arizona State University,CVPR,2018,0.16666666666666666
Suhas Lohit,Arizona State University,CVPR,2016,0.2
Suhas Lohit,Arizona State University,CVPR,2015,0.2
Suhas Lohit,Arizona State University,ICCV,2017,0.5
Yezhou Yang,Arizona State University,ICRA,2017,0.9
Yezhou Yang,Arizona State University,ECCV,2016,0.5
Yezhou Yang,Arizona State University,ICRA,2019,0.7333333333333334
Yezhou Yang,Arizona State University,ICRA,2013,0.25
Yezhou Yang,Arizona State University,EMNLP,2011,0.25
Yezhou Yang,Arizona State University,CVPR,2013,0.3333333333333333
Yezhou Yang,Arizona State University,CVPR,2018,0.4
Yezhou Yang,Arizona State University,IROS,2012,0.2
Yezhou Yang,Arizona State University,ICRA,2015,0.25
Yezhou Yang,Arizona State University,CVPR,2015,0.25
Yezhou Yang,Arizona State University,CVPR,2019,0.5
Yezhou Yang,Arizona State University,IROS,2013,0.25
Yezhou Yang,Arizona State University,IROS,2018,0.4
Yezhou Yang,Arizona State University,ICCV,2011,0.2
Yezhou Yang,Arizona State University,ECCV,2010,0.2
Yezhou Yang,Arizona State University,ECCV,2018,0.14285714285714285
Yezhou Yang,Arizona State University,ICRA,2012,0.2
Yezhou Yang,Arizona State University,ICRA,2020,0.3333333333333333
Lei Yuan,Arizona State University,KDD,2013,0.3333333333333333
Lei Yuan,Arizona State University,ICML,2013,0.3333333333333333
Lei Yuan,Arizona State University,KDD,2011,0.25
Lei Yuan,Arizona State University,KDD,2010,0.3333333333333333
Lei Yuan,Arizona State University,KDD,2009,0.16666666666666666
Gregory M. Nielson,Arizona State University,VIS,2006,0.30952380952380953
Gregory M. Nielson,Arizona State University,VIS,1999,0.5
Zongwei Zhou,Arizona State University,CVPR,2017,0.16666666666666666
Zoé Lacroix,Arizona State University,VLDB,2009,0.3333333333333333
Zoé Lacroix,Arizona State University,VLDB,2003,0.25
Partha Dasgupta,Arizona State University,OOPSLA,1986,1.0
Sarath Sreedharan,Arizona State University,IJCAI,2019,1.1666666666666665
Sarath Sreedharan,Arizona State University,ICRA,2017,0.3333333333333333
Sarath Sreedharan,Arizona State University,IJCAI,2017,0.25
Sarath Sreedharan,Arizona State University,IROS,2018,0.25
Ruocheng Guo,Arizona State University,IJCAI,2018,0.3333333333333333
Ruocheng Guo,Arizona State University,KDD,2019,0.25
Gang Qian,Arizona State University,ICCV,2001,0.5
Gang Qian,Arizona State University,CVPR,2007,0.25
Yilin Wang,Arizona State University,CVPR,2016,0.2
Yilin Wang,Arizona State University,ICCV,2019,0.2857142857142857
Yilin Wang,Arizona State University,NeurIPS,2018,0.2
Yilin Wang,Arizona State University,WWW,2018,0.16666666666666666
Qian Sun,Arizona State University,NeurIPS,2011,0.25
Qian Sun,Arizona State University,KDD,2013,0.3333333333333333
Jia Yu,Arizona State University,VLDB,2016,0.5
Jia Yu,Arizona State University,SIGMOD,2020,0.08333333333333333
Jia Yu,Arizona State University,ICDE,2020,0.5
Samuel Dodge,Arizona State University,CVPR,2019,0.2
Jing Li,Arizona State University,NeurIPS,2011,0.14285714285714285
Jing Li,Arizona State University,KDD,2008,0.09090909090909091
Jing Li,Arizona State University,NeurIPS,2009,0.1111111111111111
Jing Li,Arizona State University,KDD,2009,0.125
Yasin N. Silva,Arizona State University,ICDE,2010,0.3333333333333333
Yasin N. Silva,Arizona State University,VLDB,2009,0.3333333333333333
Yasin N. Silva,Arizona State University,VLDB,2013,0.2
Yasin N. Silva,Arizona State University,ICDE,2009,0.3333333333333333
Yasin N. Silva,Arizona State University,ICDE,2012,0.3333333333333333
Yasin N. Silva,Arizona State University,ICDE,2017,0.16666666666666666
Yasin N. Silva,Arizona State University,IJCAI,2019,0.2
Shihui Yin,Arizona State University,MICRO,2019,0.1
Matthew P. Buman,Arizona State University,CHI,2013,0.25
Matthew P. Buman,Arizona State University,ICML,2016,0.2
Matthew P. Buman,Arizona State University,CVPR,2018,0.16666666666666666
Spring Berman,Arizona State University,ICRA,2016,0.1111111111111111
Spring Berman,Arizona State University,ICRA,2015,0.5
Spring Berman,Arizona State University,IROS,2012,0.25
Spring Berman,Arizona State University,RSS,2010,0.2
Spring Berman,Arizona State University,IROS,2017,0.1
Spring Berman,Arizona State University,IROS,2011,0.3333333333333333
Spring Berman,Arizona State University,ICRA,2017,0.3333333333333333
Spring Berman,Arizona State University,ICRA,2014,0.5
Spring Berman,Arizona State University,ICRA,2020,0.1111111111111111
Heni Ben Amor,Arizona State University,ICRA,2017,0.2
Heni Ben Amor,Arizona State University,IROS,2012,0.45
Heni Ben Amor,Arizona State University,ICRA,2015,0.30952380952380953
Heni Ben Amor,Arizona State University,RSS,2012,0.16666666666666666
Heni Ben Amor,Arizona State University,ICML,2015,0.25
Heni Ben Amor,Arizona State University,IROS,2017,1.0
Heni Ben Amor,Arizona State University,IROS,2013,0.16666666666666666
Heni Ben Amor,Arizona State University,IROS,2014,0.2
Heni Ben Amor,Arizona State University,IROS,2019,1.1333333333333333
Heni Ben Amor,Arizona State University,KDD,2020,0.1111111111111111
Mohamed Sarwat,Arizona State University,VLDB,2016,0.5
Mohamed Sarwat,Arizona State University,ICDE,2017,0.25
Mohamed Sarwat,Arizona State University,ICDE,2012,0.25
Mohamed Sarwat,Arizona State University,VLDB,2013,0.25
Panagiotis Artemiadis,Arizona State University,IROS,2017,0.3333333333333333
Panagiotis Artemiadis,Arizona State University,IROS,2007,0.5
Qingyang Li,Arizona State University,KDD,2016,0.16666666666666666
Qingyang Li,Arizona State University,KDD,2019,0.3333333333333333
Qingyang Li,Arizona State University,IJCAI,2019,0.14285714285714285
Qingyang Li,Arizona State University,WWW,2020,0.25
Qihong Shao,Arizona State University,VLDB,2010,0.3333333333333333
J. Benton,Arizona State University,IJCAI,2016,0.3333333333333333
J. Benton,Arizona State University,IJCAI,2007,0.25
